准考證號,社會,自然
2268,86,55
3411,80,42
4831,78,30
4603,90,94
2088,80,82
914,75,29
4222,83,38
3867,80,62
8206,78,41
7180,91,44
9984,92,63
9255,69,30
4550,76,34
9272,86,62
5216,93,66
6498,71,54
1964,71,65
9355,85,68
6271,75,31
5119,69,73
8434,76,78
4072,90,60
8838,95,83
2401,78,41
1449,73,44
6399,75,8
5827,89,56
1717,93,100
1891,77,64
1352,75,90
1056,84,100
4921,78,40
8784,85,76
9720,79,62
9084,70,55
6020,57,56
596,86,23
1344,80,22
468,64,80
1998,69,37
3891,79,44
2301,69,90
8170,70,42
8201,79,73
1038,76,52
2902,77,43
1633,85,38
4919,84,82
220,76,57
5883,90,94
3114,87,46
3025,70,38
3858,80,45
1592,80,24
9547,77,54
9872,66,77
4088,79,46
4999,91,89
2838,82,70
4951,86,66
9886,84,63
8386,81,64
5906,71,63
4820,78,96
4358,83,42
7017,79,24
7148,81,50
8469,88,39
455,97,19
6995,84,78
4137,84,65
542,62,66
6048,79,52
3136,77,58
6751,80,27
6942,76,68
8924,73,76
230,90,100
9308,80,54
8086,91,66
6434,83,68
2508,75,74
1394,81,38
3318,82,40
7658,77,81
6197,64,84
1973,82,28
6040,66,55
6807,85,79
4516,81,91
3894,82,87
7440,72,47
9994,87,48
6465,91,60
9428,83,35
884,77,87
6597,74,61
8893,76,47
5530,85,62
6618,74,63
6127,94,72
2467,86,77
3432,57,44
617,92,57
6483,74,35
8719,81,73
4105,90,80
6070,78,100
7995,74,45
982,78,53
1365,76,66
3479,87,79
2092,87,14
4021,81,75
4422,83,63
7671,90,73
4754,90,69
6287,82,83
3163,83,100
5703,89,45
1715,86,43
8992,84,41
9246,84,53
9458,80,92
6276,78,77
874,78,82
5094,77,79
4290,81,64
8342,87,13
6298,80,61
4894,87,74
7401,97,49
8626,86,67
7428,69,100
7535,70,69
5716,74,34
7212,85,49
7435,75,56
7238,78,31
5623,72,38
6425,76,45
7634,94,71
391,70,33
7709,75,31
1384,100,70
8974,80,53
7207,74,77
5029,91,46
3690,76,42
8874,87,32
7121,70,40
2799,79,63
3354,71,62
6682,66,81
8799,71,39
9167,79,42
2362,80,61
9691,90,70
7980,88,44
3969,80,62
5628,77,41
6306,80,61
3958,69,53
3830,83,56
4583,79,70
2571,88,59
1296,90,35
1836,82,78
4083,81,76
1089,78,51
2659,81,64
821,76,77
2154,88,47
1916,90,50
8918,65,38
5221,85,56
3603,62,76
5726,85,48
9824,80,98
9790,72,73
9465,80,100
6658,81,86
8395,77,42
1230,85,37
3681,83,60
1840,78,84
4126,81,90
6755,78,63
4207,76,50
9604,84,68
3820,89,21
3215,95,80
1223,72,32
1433,85,34
141,80,33
6837,71,52
7888,84,56
3854,64,87
7744,65,51
7922,77,90
3218,77,58
4644,83,65
8349,70,13
1524,84,61
1391,85,52
5511,98,68
7190,83,57
9845,91,32
808,91,90
2683,70,68
3395,90,66
4148,75,49
992,85,63
4540,77,72
6065,78,81
9739,90,48
8818,87,57
4657,63,59
4144,82,42
7769,77,27
1547,78,69
2342,74,49
8567,79,58
283,74,31
5013,100,49
4860,73,82
8152,76,68
911,81,92
2245,80,96
9177,76,67
1064,82,39
2674,62,82
828,79,48
3999,76,55
8090,74,69
3088,69,56
6907,74,78
1084,69,1
7072,79,25
2350,80,61
942,82,45
8514,84,24
7164,82,68
4568,81,51
8167,94,48
720,88,65
6567,67,30
7487,90,62
5797,78,55
7045,70,85
1474,84,0
4557,73,62
1422,67,94
6075,91,82
1233,74,58
5746,77,72
9484,73,77
2064,91,23
150,57,93
715,74,77
2919,80,53
1731,77,59
178,78,67
2999,64,84
2499,86,54
5253,75,82
3548,70,68
1539,74,49
5337,86,61
2796,67,50
8541,89,35
598,89,97
9668,67,39
5369,79,70
8682,75,61
6296,77,63
2700,77,95
5100,69,77
6377,91,77
8096,83,43
6274,83,43
7379,76,68
2490,73,57
8435,73,74
9838,84,96
530,61,64
6205,77,56
4185,84,48
2688,80,100
9846,75,48
1573,81,81
7436,79,100
5466,77,71
7113,75,53
9919,85,35
7347,74,46
8374,84,76
8645,81,57
5295,70,72
7244,89,66
5771,77,89
1203,74,45
1977,79,81
2237,74,38
3783,82,75
2265,70,68
1665,83,81
8303,68,18
9772,75,50
6850,76,26
1820,78,83
2221,83,35
6844,83,71
9875,72,74
5462,77,94
5912,81,90
239,100,67
2848,70,84
3507,84,53
2409,80,47
6663,83,54
2633,77,68
5657,80,41
4799,73,30
8248,81,76
2596,89,62
6106,78,87
9218,82,74
470,73,43
9771,81,77
2789,84,82
3002,76,68
5581,85,57
2933,83,96
5266,98,78
1762,78,47
1390,87,84
347,70,60
7753,78,54
2028,74,21
2827,72,64
7134,77,64
6466,68,39
6598,73,69
7363,85,70
8178,86,70
1265,91,44
4546,86,49
9805,91,86
3223,75,39
251,89,36
3180,87,63
7285,86,68
1360,81,70
2501,87,83
9467,83,51
2500,71,65
1780,64,99
2938,80,65
8150,66,77
2738,61,52
369,85,84
2286,77,59
4123,76,42
6402,76,50
8900,82,98
895,89,70
5499,69,62
4818,78,72
6281,90,87
6416,66,77
451,86,73
2441,87,43
153,80,48
7170,86,61
8262,78,87
7419,87,39
435,80,48
767,67,44
8308,79,42
3462,66,47
6552,67,64
6529,74,76
2863,70,59
1511,70,37
2404,72,70
2971,62,24
8143,87,69
8688,82,70
4359,95,37
9069,95,48
1052,73,69
7311,91,50
9127,72,71
3144,89,100
6144,72,100
5474,68,52
6981,90,63
6784,67,32
3286,73,77
5463,73,64
8367,81,54
9946,88,44
4616,85,52
2892,75,95
4129,78,36
5870,67,62
1469,70,40
3198,77,84
5993,86,49
8478,68,52
863,73,71
2615,88,67
6031,66,37
8327,88,85
1826,84,56
6103,68,55
3194,75,68
7221,78,67
6241,67,54
7279,92,51
323,82,38
3804,83,65
662,85,84
6762,79,34
8235,78,100
3083,77,100
472,80,32
3707,64,52
868,76,44
5607,84,91
2532,83,60
7019,74,33
978,69,47
6102,68,37
1673,67,80
3260,79,57
5557,87,35
5682,85,45
920,72,72
5800,69,57
1725,80,67
6184,100,45
358,87,43
7884,78,67
4049,75,28
7964,93,58
4182,73,64
3296,76,50
7256,82,74
2834,68,57
3877,67,88
8822,82,33
6889,76,62
7420,78,30
5076,80,50
3005,68,78
4923,75,33
2230,71,80
8321,94,42
6346,85,62
1346,85,57
786,86,41
9391,77,85
8319,83,46
1357,80,52
6004,84,40
7505,84,55
136,88,96
2823,84,23
3609,77,54
80,79,59
6088,83,75
5971,72,59
7372,81,45
5877,81,78
3899,81,100
7110,83,46
1156,84,47
5017,87,64
9432,94,62
9954,80,46
9719,68,45
2299,82,29
2238,74,59
1809,70,42
7142,82,47
5931,83,46
999,98,100
965,78,75
1640,83,62
9624,83,66
1706,95,74
9851,73,64
6273,81,79
8497,69,58
7902,80,37
9150,84,45
2077,58,40
7147,81,78
4639,77,56
235,84,71
8460,73,69
7729,79,52
4498,70,55
5176,77,36
2628,79,70
8149,65,54
1636,82,61
4181,78,66
5099,75,77
8796,87,65
5360,70,34
9920,77,77
6923,80,54
9731,77,66
7950,80,67
2990,70,69
3560,69,45
1163,85,70
2446,78,71
6992,80,38
4555,65,45
3898,76,70
3054,82,7
7135,79,54
7455,80,89
3896,86,67
299,65,25
8573,88,99
3688,82,59
6804,75,56
7798,83,55
5230,82,55
4958,79,78
1612,90,79
4165,79,61
845,80,64
931,73,58
7247,77,66
6822,77,70
4146,77,51
1427,82,46
8725,78,64
6397,79,58
8211,85,55
4788,89,52
815,77,44
2399,71,72
6366,89,77
2494,100,88
6722,76,87
8103,78,82
269,85,33
94,76,39
5758,83,70
2645,91,74
3415,92,100
7833,82,71
6131,71,93
182,82,65
8882,91,65
1263,82,62
9573,86,49
6400,70,42
6458,80,61
4390,67,80
4662,81,72
5194,78,68
1,89,73
318,64,86
2679,96,55
4847,71,70
4394,69,33
9088,73,74
5978,91,31
4807,82,67
6778,83,63
7386,80,87
8023,94,40
728,77,47
381,77,56
3766,82,49
9914,73,87
5717,80,48
8065,76,62
5669,80,56
4995,88,22
363,75,62
4987,86,81
6710,62,66
6715,79,53
5414,70,59
9111,81,11
9531,87,53
1209,87,46
9129,75,35
4217,85,48
4991,74,52
563,73,63
4160,67,67
16,77,93
3300,94,66
4482,82,69
4787,70,61
6989,93,82
2730,76,79
713,78,81
3742,67,68
1443,75,21
4262,62,41
5374,68,52
2431,92,0
3326,84,61
7448,86,58
4152,78,25
161,86,53
1894,65,50
310,81,55
4301,69,49
2175,84,78
960,84,38
4611,88,93
5107,73,79
991,88,63
8521,87,100
9950,81,80
1499,80,100
138,73,45
2112,72,60
635,97,70
9496,76,52
4112,76,81
3470,90,28
489,76,54
2374,77,38
7994,71,64
4835,85,34
2315,74,64
417,86,92
6761,79,100
1703,82,75
7720,72,27
2462,80,85
2974,75,76
118,86,53
6012,77,33
7442,71,37
6771,86,76
4425,84,69
7339,70,89
4313,75,35
6304,66,58
9602,68,78
3658,79,85
9181,83,68
7268,80,56
7051,80,35
2583,68,84
6860,81,69
3302,91,48
9960,72,61
8769,68,57
4513,73,67
2680,80,72
3940,84,53
985,73,57
7064,90,48
6155,81,57
3228,82,64
5598,80,51
3031,71,71
1548,77,46
5847,90,39
236,76,53
8723,68,71
7674,75,74
3373,72,76
689,79,53
1268,79,60
1364,86,46
9274,91,84
8304,89,33
5562,86,73
2507,89,44
4173,82,42
9001,84,53
8611,81,65
2334,75,65
7579,98,71
1720,67,86
9829,81,82
4727,91,44
6965,92,74
2352,72,69
4970,78,60
2836,75,90
7131,71,98
3738,81,100
6970,81,45
1350,96,96
7577,69,89
4263,87,28
9384,75,27
5484,69,55
258,83,79
9403,76,70
9723,86,71
4328,86,38
4219,77,26
9276,69,44
9024,75,58
2484,82,58
6829,73,75
5009,68,89
1619,73,97
2619,88,74
1091,82,46
9086,81,59
6248,68,65
7230,78,22
2626,91,66
5780,75,53
3102,75,87
2665,71,35
3961,84,48
1345,87,39
9317,73,56
3938,86,27
4884,74,72
6969,76,25
5238,100,42
9098,76,64
5766,80,55
5353,62,28
7225,74,60
5364,77,62
944,69,74
9940,86,43
9147,81,82
682,95,70
7271,75,75
5622,80,44
5343,81,66
8311,73,48
3132,69,37
4319,77,49
6213,80,53
2281,84,68
7233,78,62
939,80,32
384,72,44
7326,79,45
4433,82,39
1229,87,29
3450,89,52
6353,79,40
5401,67,0
2549,63,56
17,84,67
2218,76,72
9149,76,53
738,80,28
5045,71,65
987,66,56
8565,65,52
2078,71,46
1187,99,53
5752,86,63
545,85,62
2818,79,49
4646,80,65
499,61,56
6215,81,57
279,80,31
4689,81,54
1024,63,66
6459,93,81
5204,74,55
8549,80,55
9883,82,65
5179,70,100
6627,79,39
4268,92,68
3283,90,47
3774,76,62
9182,92,48
352,75,46
2972,83,88
4192,77,43
4730,81,71
6244,76,29
7463,74,68
5386,73,61
933,79,65
416,76,90
7151,78,50
9287,71,89
6091,79,56
680,87,65
4587,72,29
428,71,46
5930,85,36
382,85,66
1642,77,41
1831,74,71
8906,76,54
8915,78,67
8448,68,35
5134,77,58
2416,73,54
5007,68,100
3293,60,86
8988,79,24
4011,74,50
8117,84,53
6664,75,84
8425,96,27
5987,91,88
2672,77,49
8790,76,55
9580,73,62
6178,65,71
5177,93,35
7382,67,53
9464,78,95
6668,88,76
4514,70,54
2474,72,64
6268,68,71
6337,84,59
8595,87,73
5759,68,66
6382,90,75
1929,85,81
3011,88,57
2687,81,28
2744,76,27
137,63,62
3278,81,45
5695,76,78
3437,88,14
2843,80,58
6725,75,77
6301,81,45
7830,76,68
2831,81,65
11,72,29
7156,77,39
6222,76,75
7388,88,91
6147,76,50
5188,84,57
7858,85,88
5350,81,73
4161,84,61
7728,74,98
8929,81,26
8933,73,63
7052,81,52
4576,82,75
7850,86,77
2396,76,69
1152,72,53
507,68,59
3185,77,36
5735,79,52
8925,78,32
6620,79,51
7892,75,85
5477,87,65
9056,85,77
6348,76,59
8315,82,70
2714,87,39
7776,76,88
8789,73,65
7725,78,76
8020,80,60
464,80,84
6314,89,32
2461,65,84
8730,74,89
3371,57,94
2061,86,49
882,76,51
2285,82,85
7554,69,82
8305,81,37
6605,70,43
3870,87,75
6840,58,35
8952,83,58
1380,80,53
9759,80,30
9356,76,64
8932,73,94
5905,93,35
6407,78,71
6839,71,40
3925,73,33
3991,73,52
1545,80,52
2617,78,57
8694,85,52
9811,79,46
4834,75,58
562,77,62
3442,82,77
664,84,35
2385,62,63
8496,77,74
506,72,94
594,78,74
5186,79,100
9672,94,71
9366,90,51
7912,78,71
4087,67,84
8909,82,41
3989,81,52
1639,87,47
9268,84,73
2523,72,91
3668,93,75
3737,83,64
7771,84,77
4027,74,56
3036,83,87
6531,84,87
5528,85,68
190,78,42
4717,85,66
4035,72,29
2316,77,48
1509,77,48
8506,70,64
8525,84,31
9059,86,65
5361,79,49
4804,74,47
4950,84,100
6485,94,46
9412,71,51
5210,73,47
6848,83,50
2629,68,70
5058,74,94
8185,75,60
9619,85,54
2689,89,46
599,74,43
9718,73,71
6539,86,67
2983,78,50
8483,75,59
6264,69,59
3068,72,57
6235,90,46
8610,91,59
5969,79,52
9964,75,35
4649,87,58
8092,95,100
2496,76,84
9795,69,65
1940,79,69
649,86,34
9333,86,81
6038,77,52
3851,85,67
7074,81,58
4303,83,33
5534,86,53
6328,95,59
9482,61,55
8579,77,84
4878,76,85
9621,91,59
3861,76,85
224,79,68
2222,70,77
4139,73,92
2637,76,6
9367,77,41
9488,67,63
6122,85,70
3529,81,65
4221,81,41
7080,69,59
4459,79,33
8811,83,75
5281,76,100
1451,78,18
870,76,85
8972,74,97
3959,75,69
8456,82,81
1162,81,67
4778,89,47
9727,79,64
4699,87,44
6814,81,20
8641,84,65
831,74,78
1988,72,49
7493,80,45
6011,86,53
4978,79,87
2510,75,44
1049,92,67
7872,88,42
2133,73,68
2351,72,76
1504,89,30
2746,90,67
5488,83,53
1729,82,70
7648,89,65
4512,88,50
8312,77,72
6958,79,71
9418,66,71
9266,85,47
223,87,74
9393,80,43
2766,100,66
888,72,91
3756,78,54
9633,82,52
6509,74,40
4020,87,47
5902,89,79
6140,79,60
924,67,54
7292,81,89
9416,82,52
8080,74,41
9716,75,48
183,86,92
8655,86,49
8664,84,48
6181,85,67
6852,83,80
3781,91,45
4997,81,84
6580,72,74
438,70,66
378,73,74
1258,72,61
7368,83,59
5155,80,43
4584,76,51
3499,86,56
120,71,56
9945,79,100
7313,79,78
4081,57,43
3028,90,80
9876,68,39
6553,65,100
4982,84,74
3849,64,58
3552,75,36
4578,100,50
1827,77,54
6294,94,43
5292,88,65
8114,92,50
7378,86,37
5004,71,53
1817,78,61
2017,79,50
7676,88,58
904,72,53
1933,82,71
6878,77,90
7625,82,56
2257,83,64
3825,77,79
1607,79,73
9012,78,61
2109,88,46
9043,78,57
687,86,66
3712,81,74
7322,85,44
1468,87,44
1521,83,74
4421,77,69
8950,94,81
8503,72,51
538,87,55
2282,79,46
356,79,77
8018,65,55
7477,88,57
1181,80,52
3441,67,60
6880,79,66
3275,85,63
2402,71,78
4443,95,30
2594,83,53
930,73,55
6617,64,37
3092,88,55
5690,83,47
5415,86,39
8163,90,54
9843,84,54
1419,85,64
2065,88,91
73,81,28
9318,78,45
9123,80,72
6376,84,58
4476,92,69
9183,82,68
3992,79,78
681,87,17
6890,77,25
6267,88,49
5976,85,50
7243,71,84
2,80,52
9751,79,51
3166,81,41
3195,82,45
9380,71,100
8316,73,72
5765,89,41
4642,74,78
674,82,82
6133,81,49
5287,81,34
7878,77,91
2587,85,60
3695,94,16
8713,92,57
755,84,100
5105,83,73
8962,84,50
948,78,45
9618,93,53
856,73,45
2149,73,26
4061,84,57
1750,74,79
9802,70,28
4066,96,38
6826,81,40
6980,72,65
5658,84,53
820,76,47
6735,78,55
4761,70,73
7931,87,52
7357,73,40
1868,72,39
3345,86,39
8555,81,43
3299,87,62
3204,94,57
5024,76,72
8545,86,41
4413,80,69
9192,77,59
4054,79,81
7496,80,55
2772,78,61
9680,77,18
9501,71,29
36,68,60
6340,76,53
4491,86,84
2179,89,69
127,88,44
6494,98,80
8476,74,24
8320,75,71
1735,84,36
5409,76,89
1319,75,71
3905,63,58
2329,77,72
6487,82,65
5621,71,39
3915,76,52
7324,74,48
6037,73,58
8210,79,82
5140,70,44
913,67,37
3815,71,45
1602,74,49
1932,66,81
5900,75,76
1544,74,52
7158,89,58
8629,68,46
1742,66,80
5165,69,83
164,84,78
3273,73,69
2398,73,56
9250,86,43
707,82,87
5591,82,41
3440,78,92
2135,74,50
4206,89,47
8898,85,34
8134,80,84
5043,78,74
126,73,3
6800,88,55
3865,91,55
5624,100,82
3391,83,70
3770,75,100
8745,87,60
9632,73,45
2151,91,71
9359,81,60
9423,77,41
6773,83,31
9387,80,38
8658,84,11
7192,65,75
1287,79,42
104,80,35
949,87,87
8196,76,94
5410,90,80
8124,79,62
5743,84,64
1893,77,63
2586,80,65
9304,74,21
7513,78,31
5861,85,85
9461,82,53
2324,84,57
8659,74,50
8048,77,43
9921,100,80
866,83,53
4849,73,37
4191,82,100
5035,83,78
3159,82,98
8680,82,26
2809,84,70
7410,77,75
4713,72,49
1887,80,76
87,67,71
5653,81,21
3704,80,84
4545,82,39
2544,80,32
5379,86,50
3600,76,35
4794,81,82
8011,79,58
1819,82,41
3158,85,62
3306,67,90
4888,80,71
7799,84,38
600,72,52
8652,76,25
1571,69,81
37,74,23
6167,72,44
9414,75,46
3608,82,76
3037,78,64
805,76,79
6316,88,55
4669,92,34
3217,89,100
7961,67,67
3468,66,45
9264,75,51
6440,83,27
9693,79,50
2073,90,59
8187,92,95
7069,76,77
3576,89,79
28,76,74
9888,79,70
6678,73,42
9558,63,61
4193,77,34
5267,80,100
2074,67,58
7646,76,74
4318,70,73
6086,85,22
9230,86,82
3351,59,43
1844,68,53
8455,89,95
2024,73,68
6834,80,43
4629,73,41
2646,73,80
9232,71,71
2356,72,77
1879,79,89
7108,68,62
9681,83,39
1271,85,54
8310,91,68
5208,77,82
7103,74,58
579,71,44
5779,84,78
7631,75,59
890,74,65
757,84,78
3672,81,36
2009,76,36
1600,74,76
5478,81,48
5352,84,39
5510,84,70
7805,85,74
7662,69,65
3514,78,100
9769,100,76
9874,80,46
3030,82,59
5874,75,35
1576,72,42
4324,78,78
1644,76,80
1116,72,67
12,73,94
9254,95,73
6156,85,62
9504,84,66
557,88,83
9116,88,82
4850,69,74
2051,74,23
597,75,53
2353,70,33
9400,84,63
420,82,57
5344,65,70
1007,69,12
3119,89,50
1784,69,52
2951,67,59
8275,82,58
9980,82,65
2516,68,42
1497,74,90
7188,82,32
4261,81,85
7597,85,48
7062,74,72
8894,80,57
7989,82,88
3588,85,84
4543,73,76
8244,75,51
8423,91,62
8547,79,100
9653,89,43
9401,73,87
2205,66,35
8528,83,78
8995,67,72
3964,73,59
5084,88,51
6512,87,64
7029,83,58
7959,80,59
6282,65,72
5046,65,76
4064,81,65
5790,64,56
7605,85,46
3887,74,73
9985,77,34
3007,68,61
2208,82,40
7898,92,7
4721,79,41
1994,76,37
9023,74,50
152,75,65
2267,98,77
5310,73,66
8829,77,61
5384,80,80
887,90,88
1292,92,64
2932,80,58
5836,66,68
463,60,36
3946,80,42
3022,89,42
4645,64,100
3993,72,54
2956,67,21
7155,74,88
1621,79,90
7183,81,76
5659,90,87
4382,84,45
4501,64,63
9280,80,99
2526,70,59
2926,85,68
5103,69,66
2295,88,44
5747,81,37
7965,80,71
2214,81,46
9459,82,56
4783,88,44
2705,67,71
7651,75,35
1210,66,44
1623,76,54
7990,78,39
5161,70,27
5688,71,50
2847,84,47
2422,90,74
2163,78,28
5764,76,15
1989,77,81
7824,83,58
2811,83,59
6699,86,59
8768,94,79
621,76,63
2339,93,70
7821,83,50
8901,78,34
3400,77,71
6136,76,88
3066,74,48
8957,66,57
5647,74,86
2914,80,15
7319,83,81
6415,82,66
5588,79,63
2000,75,84
7043,68,63
9611,79,69
1034,74,63
5257,85,72
7785,83,86
814,83,62
357,81,79
603,81,33
1557,83,48
8755,84,50
8772,80,36
6772,91,99
6861,87,69
5610,84,18
654,87,60
8285,91,88
2311,78,68
9301,83,41
7162,83,77
9676,79,22
5809,85,100
1441,87,60
7020,71,61
7870,83,14
9743,78,72
8987,73,92
6076,86,50
3793,78,65
9122,71,47
7294,86,57
7613,88,76
826,84,10
3355,79,78
5476,77,85
1035,77,82
2310,70,100
7891,75,58
4003,75,32
9410,90,16
5996,72,66
9660,76,85
5723,80,28
9231,69,98
5977,74,66
8798,75,34
9767,69,41
9415,68,54
4504,74,21
7366,87,63
3427,79,47
7034,69,76
4903,78,20
3806,73,48
8586,79,44
3750,76,55
8622,78,95
4120,75,53
2326,91,53
583,72,85
8215,71,61
3950,82,52
2634,80,76
756,74,38
8493,75,69
6047,79,79
8642,92,61
4025,83,58
743,80,50
1065,72,51
3225,70,85
1289,82,61
8993,76,74
3924,80,50
2418,88,83
2780,80,43
571,79,57
4259,89,76
4047,71,64
9529,69,61
2193,80,64
7519,72,57
6029,74,34
7405,76,90
569,89,73
9607,69,44
3607,82,60
7873,78,60
5854,75,46
4432,77,68
2040,99,49
4145,77,48
7226,85,62
1846,73,36
2302,74,30
5925,75,53
1114,76,35
8587,74,41
9808,74,55
9664,85,100
5691,84,53
4300,93,52
3521,88,85
9335,88,73
5245,80,24
8537,66,50
8284,65,37
2357,76,60
8296,67,49
402,67,73
3625,76,71
9060,78,77
8202,77,66
5128,89,55
4673,70,65
8921,76,63
7099,69,100
3384,66,36
2853,94,19
9456,76,42
199,82,58
7869,79,75
2349,71,44
6422,80,40
5365,84,64
3941,74,43
1300,91,54
1429,76,35
9168,81,62
7890,85,27
9634,72,60
533,81,97
6111,64,56
6794,77,77
3616,86,48
6218,70,78
1054,87,64
9205,78,80
8804,76,75
7611,71,5
2529,66,4
96,81,83
5709,79,60
2091,65,9
7214,84,69
7465,77,42
7060,89,72
668,77,82
3328,77,91
2750,76,40
9863,84,47
970,76,48
564,77,83
7775,74,45
6525,79,60
2365,76,54
5526,84,31
7584,71,57
7351,91,81
7459,78,67
4560,84,44
5280,84,72
5597,89,37
4151,80,65
4312,87,89
4329,88,56
7460,88,66
9361,83,82
6230,81,59
5493,79,73
2460,78,50
5048,80,25
1224,95,63
6705,84,68
3983,75,80
4549,68,67
4768,86,80
7689,75,46
4400,79,78
2987,81,70
679,80,46
9406,76,50
5278,84,99
8524,87,57
5218,88,72
3996,87,65
8620,96,58
9753,79,40
289,92,84
553,69,62
1935,82,65
1125,87,87
4656,74,54
4934,85,69
4955,91,58
672,95,58
9800,65,41
449,82,61
6803,78,57
1767,87,65
2973,78,51
8130,80,64
2775,89,63
5652,84,41
294,82,85
952,81,81
8382,69,22
6936,71,100
1251,72,40
8343,75,95
7219,66,34
6674,77,82
7865,73,70
9485,72,42
1823,76,65
2954,86,57
3943,80,57
3888,68,62
9443,84,53
7107,83,12
6344,72,59
4125,86,73
9781,72,87
3461,79,85
5646,82,80
5288,76,48
9083,82,90
3876,87,48
5871,80,44
7126,74,32
6787,89,64
2332,74,68
1895,76,62
4014,87,70
6367,83,54
3364,68,51
4392,96,67
6868,85,15
694,81,83
8504,71,66
8888,70,33
2593,86,70
1267,67,86
2254,57,72
6697,76,54
9725,86,72
2115,72,55
22,76,53
5302,86,68
2345,85,55
9091,75,78
5311,77,49
7118,80,40
2006,70,49
5828,82,49
1062,77,14
8064,76,58
4911,81,30
4299,75,76
990,78,55
7079,82,49
1030,65,65
9003,87,57
9206,97,52
7514,79,78
74,75,52
3272,75,59
3155,74,49
8708,69,61
5524,75,52
6660,80,91
9196,88,75
5523,84,100
4103,68,52
1984,62,91
4315,80,26
8604,66,86
6166,83,84
4967,74,83
5736,82,70
1237,80,64
1854,82,50
7863,74,34
9451,64,74
1863,81,54
2611,75,86
4229,76,26
3402,75,21
2482,72,76
7900,90,37
3648,78,85
6228,83,44
5860,69,78
4255,79,45
2986,81,48
3900,65,62
2479,72,29
58,83,82
6871,92,73
4751,72,39
5444,80,27
4442,91,80
1046,70,54
7704,77,57
2886,84,70
5550,93,51
6986,89,50
5878,77,92
8459,78,26
6706,68,59
5548,86,60
6192,85,72
4265,90,94
4307,77,42
4655,80,54
2942,83,74
5873,72,75
8333,78,64
8638,72,100
4936,78,57
7143,90,60
2256,85,100
1395,82,52
1954,66,61
5558,84,43
1336,87,50
2732,84,59
7426,80,50
943,65,18
2911,79,36
8325,91,39
9013,73,44
9520,87,42
8820,67,41
8237,92,76
6090,67,38
8393,71,96
6514,84,88
9627,86,87
9006,75,69
6326,85,41
9826,71,36
9101,72,39
8218,72,61
8121,80,45
6910,72,58
3731,99,52
54,83,63
7828,66,39
4724,86,36
2581,79,85
1067,72,66
4904,79,46
935,69,36
4551,84,49
8135,85,68
3934,89,63
4552,77,100
1938,71,75
4621,75,25
1281,89,81
2083,75,77
8843,66,65
252,67,38
3838,79,42
7836,73,60
3763,74,83
5050,84,52
8542,71,73
9973,79,73
8318,82,39
2800,79,63
4368,81,72
7469,92,62
9293,70,57
539,65,77
9729,87,11
5407,79,64
7516,76,50
9135,83,63
5126,80,52
3659,75,63
5913,86,48
1565,78,49
2610,73,99
6649,56,37
1445,71,76
593,91,39
2673,78,64
4527,76,47
8125,74,4
2864,70,39
5748,79,59
6323,83,73
4598,85,59
456,73,40
6441,71,49
2839,100,63
7699,76,31
1356,96,62
5811,87,48
1939,85,71
1245,77,69
9405,87,52
9100,82,32
1730,78,39
65,80,77
7889,73,65
9076,76,65
2754,71,36
4211,73,88
4900,74,74
2162,87,55
1982,89,80
8465,82,43
2093,77,64
8209,65,59
8245,63,65
3203,62,25
234,88,61
1528,83,51
5593,64,58
1370,87,49
4460,76,54
1329,78,50
1236,83,95
8997,75,74
4539,71,41
1593,80,100
6585,95,60
995,68,58
7530,75,100
2068,73,55
5980,87,52
1949,67,90
7979,60,48
7933,81,22
4109,81,62
